order_id,order_time,pickup_zip,delivery_zip,service_type,client_name,driver_id,dispatch_time,pickup_time,delivery_time,promised_eta,on_time,exception_notes,driver_idle_min,fuel_cost_usd,redelivery_flag
ORD-25118,03/29/2025 16:15,01867,02047,ROUTINE,Children's Hospital,D004,2025-03-29 16:53:00,2025-03-29 17:50:00,2025-03-29 19:20:00,2025-03-29 21:04:00,Y,specimen temp excursion possible - driver reports cooler malfunction,27,26.99,0
ORD-25119,2025-03-10 09:26:00,02053,02156,stat,BioReference Labs,D015,2025-03-10 09:48:00,2025-03-10 10:07:00,2025-03-10 11:52:00,2025-03-10 10:13:00,Y,GPS routing error sent driver to wrong building,40,17.51,0
ORD-25120,02/03/2025 08:41,02109,02155,STAT,Cape Cod Hospital,D004,2025-02-03 09:01:00,2025-02-03 09:54:00,,2025-02-03 09:13:00,N,dispatcher note: double-check temp on this one before logging,42,23.22,0
ORD-25121,,02198,02128,Same-Day,Boston Medical Center,D031,2025-02-13 10:16:00,2025-02-13 11:04:00,2025-02-13 12:48:00,2025-02-13 12:28:00,Y,dispatcher note: double-check temp on this one before logging,23,22.38,0
ORD-25122,2025-02-16 09:23:00,02116,02187,STAT,Cape Cod Hospital,D021,2025-02-16 09:39:00,2025-02-16 10:09:00,2025-02-16 11:11:00,2025-02-16 10:00:00,Y,"driver stuck in traffic on 93, running ~20 min late",21,24.07,0
ORD-25123,02/24/2025 09:12,02072,02200,routine,Tufts Medical,D022,2025-02-24 09:31:00,2025-02-24 10:12:00,2025-02-24 12:04:00,2025-02-24 14:17:00,Y,pickup completed but paperwork missing from package,27,28.63,0
ORD-25124,2025-03-05 07:56:00,02138,02108,ROUTINE,NE Labs,D004,2025-03-05 07:59:00,2025-03-05 08:17:00,2025-03-05 09:24:00,2025-03-05 11:34:00,N,specimen container damaged on pickup,34,25.2,0
ORD-25125,2025-03-21 18:42:00,01801,02196,ROUTINE,Northeast Labs,UNASSIGNED,2025-03-21 19:02:00,,2025-03-21 20:53:00,2025-03-22 00:34:00,Y,,16,7.73,0
ORD-25126,2025-01-21 08:39:00,02180,02152,RUSH,Labcorp Inc,D026,2025-01-21 09:11:00,2025-01-21 09:36:00,2025-01-21 11:03:00,2025-01-21 10:22:00,Y,"wrong address on manifest, corrected enroute",7,17.21,0
ORD-25127,,01880,02111,ROUTINE,Children's Hospital,D022,2025-03-13 12:19:00,2025-03-13 13:02:00,2025-03-13 13:29:00,2025-03-13 17:37:00,Y,"client changed pickup time, driver redirected",22,6.99,0
ORD-25128,02-06-25 06:36 PM,01886,02145,STAT,Brigham and Womens,D026,2025-02-06 18:43:00,2025-02-06 19:03:00,2025-02-06 19:56:00,2025-02-06 19:33:00,Y,,39,29.81,0
ORD-25129,01-19-25 04:44 PM,02118,02066,same-day,Northeast Laboratory,D015,2025-01-19 16:51:00,2025-01-19 17:39:00,2025-01-19 18:37:00,2025-01-19 19:34:00,Y,"pickup not ready, driver waiting 15+ min",6,30.75,0
ORD-25130,2025-02-28 11:22:00,02072,02180,stat,Providence Health,D006,2025-02-28 12:04:00,2025-02-28 12:29:00,2025-02-28 13:21:00,2025-02-28 11:56:00,Y,,45,17.55,0
ORD-25131,2025/02/17 06:00,02108,02153,Routine,Boston Medical Center,D012,2025-02-17 06:30:00,2025-02-17 07:15:00,2025-02-17 08:27:00,2025-02-17 09:06:00,N,"driver ran out of dry ice, needs resupply",10,30.78,0
ORD-25132,01-03-25 09:24 AM,02150,02199,SAME-DAY,Mass General Hospital,D011,2025-01-03 09:51:00,2025-01-03 10:09:00,2025-01-03 10:45:00,2025-01-03 11:42:00,N,GPS routing error sent driver to wrong building,22,20.72,1
ORD-25133,2025-02-03 19:46:00,02131,02030,stat,Boston Medical Center,D001,2025-02-03 20:14:00,2025-02-03 21:03:00,2025-02-03 22:00:00,2025-02-03 20:30:00,Y,,43,15.24,0
ORD-25134,03/31/2025 07:20,02102,02145,RUSH,South Shore Hospital,D037,2025-03-31 07:38:00,2025-03-31 08:12:00,2025-03-31 09:08:00,2025-03-31 08:43:00,N,delayed at security checkpoint - id verification required,17,22.78,0
ORD-25135,2025-03-13 03:46:00,02148,02130,Rush,Quest Diagnostics,D005,2025-03-13 04:15:00,2025-03-13 04:56:00,2025-03-13 06:37:00,2025-03-13 05:02:00,Y,"elevator down at 15 Elm St, driver using stairs",32,6.98,0
ORD-25136,2025-03-19 11:25:00,02197,02053,Rush,Northeast Laboratory,D024,2025-03-19 12:02:00,2025-03-19 12:52:00,2025-03-19 14:23:00,2025-03-19 12:40:00,Y,called client re specimen integrity - awaiting callback,15,5.98,0
ORD-25137,2025/03/25 14:25,02060,02180,STAT,Boston Medical Center,D033,2025-03-25 15:01:00,2025-03-25 15:48:00,2025-03-25 17:14:00,2025-03-25 15:06:00,Y,dispatcher note: double-check temp on this one before logging,42,9.55,0
ORD-25138,2025-01-05 11:18:00,01850,02116,routine,Cape Cod Hospital,D020,2025-01-05 11:42:00,2025-01-05 12:42:00,2025-01-05 13:55:00,2025-01-05 16:19:00,N,pickup completed but paperwork missing from package,33,14.56,0
ORD-25139,2025-01-16 02:21:00,02142,02125,SAME-DAY,Cape Cod Hospital,D012,2025-01-16 02:59:00,2025-01-16 03:30:00,2025-01-16 04:05:00,2025-01-16 04:50:00,Y,"wrong zip code on order, corrected",16,26.52,0
ORD-25140,2025/02/21 03:39,02109,02021,Rush,Northeast Labs,D014,2025-02-21 03:59:00,2025-02-21 04:54:00,,2025-02-21 04:45:00,Y,"driver ran out of dry ice, needs resupply",16,11.1,0
ORD-25141,2025-01-16 08:55:00,02136,02145,ROUTINE,St. Elizabeth's Medical,D008,2025-01-16 09:20:00,2025-01-16 09:59:00,2025-01-16 10:59:00,2025-01-16 14:55:00,Y,,44,27.02,0
ORD-25142,02/11/2025 06:19,02071,02053,STAT,Labcorp Inc,D009,2025-02-11 06:58:00,2025-02-11 07:35:00,2025-02-11 08:39:00,2025-02-11 07:11:00,Y,,16,20.9,0
ORD-25143,2025-01-19 07:53:00,01840,02152,Same-Day,Tufts Medical,D025,2025-01-19 08:31:00,2025-01-19 09:22:00,2025-01-19 10:41:00,2025-01-19 10:46:00,Y,driver reports ice on roads in reading area,36,23.44,0
ORD-25144,01/30/2025 09:17,02050,02125,Routine,Providence Health,D032,2025-01-30 09:55:00,2025-01-30 10:12:00,2025-01-30 11:32:00,2025-01-30 14:36:00,Y,called client re specimen integrity - awaiting callback,39,5.89,0
ORD-25145,02/27/2025 12:27,02185,02045,Routine,Quest Diagnostics,D003,2025-02-27 12:58:00,2025-02-27 13:30:00,2025-02-27 14:18:00,2025-02-27 15:57:00,Y,specimen labeled incorrectly by client,18,24.2,0
ORD-25146,2025-02-15 17:39:00,01880,02030,STAT,Brigham and Womens,D004,2025-02-15 18:18:00,2025-02-15 19:02:00,2025-02-15 20:01:00,2025-02-15 18:19:00,Y,lab closed early today per client,23,36.41,0
ORD-25147,2025/03/08 22:43,01864,02067,Routine,Northeast Laboratory,D009,2025-03-08 22:54:00,2025-03-08 23:13:00,2025-03-08 23:59:00,2025-03-09 04:36:00,Y,package refused by receiving staff - no signature authority,41,25.53,0
ORD-25148,02-19-25 10:40 AM,02163,02113,Rush,Cape Cod Hospital,D024,2025-02-19 11:12:00,2025-02-19 11:42:00,2025-02-19 12:59:00,2025-02-19 12:34:00,Y,pickup completed but paperwork missing from package,34,27.86,0
ORD-25149,01/10/2025 16:25,02106,02131,ROUTINE,Quest Diag,D022,2025-01-10 17:03:00,2025-01-10 17:21:00,2025-01-10 18:49:00,2025-01-10 20:52:00,Y,dispatcher note: double-check temp on this one before logging,8,25.48,0
ORD-25150,2025/03/01 01:59,02108,02186,STAT,Children's Hospital,D009,2025-03-01 02:43:00,2025-03-01 03:03:00,2025-03-01 03:56:00,2025-03-01 02:31:00,Y,driver cannot locate parking at hospital,10,34.78,0
ORD-25151,01/23/2025 04:40,02145,02067,stat,Emerson Hospital,D007,2025-01-23 04:43:00,,2025-01-23 06:05:00,2025-01-23 05:26:00,Y,"driver stuck in traffic on 93, running ~20 min late",5,31.87,0
ORD-25152,02/25/2025 14:30,02101,02113,Routine,Boston Medical Center,D024,2025-02-25 14:52:00,2025-02-25 15:26:00,2025-02-25 15:58:00,2025-02-25 18:04:00,Y,"driver called in sick mid-route, reassigning trips",14,23.37,0
ORD-25153,2025-03-21 13:28:00,02026,02035,Routine,Children's Hospital,D029,2025-03-21 13:44:00,2025-03-21 14:00:00,2025-03-21 14:26:00,2025-03-21 18:06:00,Y,GPS routing error sent driver to wrong building,25,12.8,0
ORD-25154,2025-03-25 05:35:00,02150,02026,RUSH,South Shore Hospital,UNASSIGNED,2025-03-25 06:20:00,2025-03-25 06:43:00,2025-03-25 07:36:00,2025-03-25 07:22:00,Y,"wrong zip code on order, corrected",8,31.09,0
ORD-25155,02/01/2025 11:07,02136,02025,STAT,Northeast Labs,D021,2025-02-01 11:18:00,2025-02-01 12:04:00,2025-02-01 13:08:00,2025-02-01 11:42:00,Y,dispatcher note: double-check temp on this one before logging,154,4.96,0
ORD-25156,2025/01/29 03:03,02102,02192,RUSH,South Shore Hospital,D027,2025-01-29 03:33:00,,2025-01-29 05:52:00,2025-01-29 04:42:00,N,"wrong address on manifest, corrected enroute",24,35.35,0
ORD-25157,2025-01-21 12:25:00,02156,02045,ROUTINE,NE Labs,D028,2025-01-21 12:43:00,,2025-01-21 13:30:00,2025-01-21 17:21:00,Y,specimen temp excursion possible - driver reports cooler malfunction,24,26.54,0
ORD-25158,01/24/2025 06:45,01803,02124,ROUTINE,LabCorp,D017,2025-01-24 06:58:00,2025-01-24 07:16:00,2025-01-24 08:18:00,2025-01-24 10:15:00,Y,"driver stuck in traffic on 93, running ~20 min late",26,13.61,0
ORD-25159,2025-01-10 08:36:00,02116,02186,ROUTINE,Northeast Laboratory,D037,2025-01-10 08:49:00,2025-01-10 09:09:00,2025-01-10 10:11:00,2025-01-10 14:02:00,Y,recipient not available at delivery location,19,4.59,0
ORD-25160,2025-01-03 08:30:00,02196,02122,stat,Northeast Laboratory,D027,2025-01-03 08:47:00,2025-01-03 09:12:00,2025-01-03 10:08:00,2025-01-03 09:08:00,Y,delayed at security checkpoint - id verification required,28,27.06,0
ORD-25161,2025-01-08 07:51:00,01832,02170,STAT,Childrens Hospital,D020,2025-01-08 08:14:00,2025-01-08 08:59:00,2025-01-08 09:25:00,2025-01-08 08:30:00,Y,lab closed early today per client,44,16.84,0
ORD-25162,03/06/2025 23:49,02194,02197,Routine,Mass General Hospital,D027,2025-03-06 23:53:00,2025-03-07 00:37:00,2025-03-07 01:21:00,2025-03-07 02:51:00,Y,"driver stuck in traffic on 93, running ~20 min late",29,28.86,0
ORD-25163,2025-01-15 08:15:00,01841,02121,Routine,NE Labs,D015,2025-01-15 08:51:00,2025-01-15 09:45:00,2025-01-15 10:52:00,2025-01-15 11:36:00,Y,specimen container damaged on pickup,13,17.71,0
ORD-25164,03-18-25 12:27 PM,01863,02134,RUSH,Quest Diag,D026,2025-03-18 12:50:00,2025-03-18 13:28:00,,2025-03-18 13:39:00,N,dispatcher note: double-check temp on this one before logging,42,8.04,0
ORD-25165,2025-02-11 10:34:00,02163,02130,rush,Childrens Hospital,D008,2025-02-11 10:42:00,2025-02-11 11:35:00,2025-02-11 12:10:00,2025-02-11 12:12:00,N,,25,28.32,0
ORD-25166,02/21/2025 11:43,02180,02126,STAT,Labcorp Inc,D036,2025-02-21 12:21:00,2025-02-21 12:37:00,2025-02-21 13:23:00,2025-02-21 12:17:00,N,specimen temp excursion possible - driver reports cooler malfunction,19,32.09,0
ORD-25167,2025-03-23 19:05:00,02045,02110,STAT,NE Labs,D029,2025-03-23 19:16:00,2025-03-23 19:47:00,2025-03-23 20:13:00,2025-03-23 19:36:00,N,delayed at security checkpoint - id verification required,32,17.73,1
ORD-25168,03/30/2025 10:22,02001,02140,RUSH,Boston Med Ctr,UNASSIGNED,2025-03-30 11:04:00,2025-03-30 11:29:00,2025-03-30 13:02:00,2025-03-30 12:18:00,Y,specimen temp excursion possible - driver reports cooler malfunction,10,9.1,0
ORD-25169,2025-01-27 13:51:00,02135,02197,routine,Labcorp Inc,D023,2025-01-27 14:24:00,2025-01-27 15:24:00,2025-01-27 16:48:00,2025-01-27 18:59:00,Y,driver cannot locate parking at hospital,425,11.84,0
ORD-25170,2025-02-06 04:30:00,02163,02019,same-day,Brigham & Women's,D016,2025-02-06 04:50:00,2025-02-06 05:50:00,,2025-02-06 06:58:00,Y,,29,32.61,0
ORD-25171,01/24/2025 07:37,02152,02054,RUSH,Providence Health,UNASSIGNED,2025-01-24 08:02:00,2025-01-24 08:48:00,2025-01-24 10:15:00,2025-01-24 09:30:00,Y,,36,10.38,0
ORD-25172,2025-01-06 06:14:00,01810,02195,ROUTINE,Quest Diag,D013,2025-01-06 06:25:00,2025-01-06 07:20:00,2025-01-06 08:18:00,2025-01-06 10:36:00,N,package refused by receiving staff - no signature authority,42,9.25,1
ORD-25173,2025-03-10 17:04:00,02199,02047,Rush,Boston Medical Center,D021,2025-03-10 17:15:00,2025-03-10 18:11:00,2025-03-10 18:46:00,2025-03-10 18:35:00,Y,"driver vehicle breakdown, transfer to DD036 in progress",44,11.98,0
ORD-25174,03/18/2025 16:24,02144,02142,STAT,Cape Cod Hospital,UNASSIGNED,2025-03-18 17:03:00,2025-03-18 18:02:00,,2025-03-18 17:13:00,Y,,44,23.45,0
ORD-25175,03/06/2025 07:47,02062,02145,STAT,NE Labs,D041,2025-03-06 08:11:00,2025-03-06 08:21:00,2025-03-06 09:33:00,2025-03-06 08:19:00,Y,,11,6.11,0
ORD-25176,2025/02/27 15:10,02116,02156,RUSH,Labcorp Inc,D031,2025-02-27 15:49:00,2025-02-27 16:47:00,2025-02-27 18:25:00,2025-02-27 16:14:00,Y,specimen temp excursion possible - driver reports cooler malfunction,253,36.38,0
ORD-25177,2025-01-11 09:56:00,02151,02110,ROUTINE,NE Labs,D040,2025-01-11 10:29:00,2025-01-11 10:40:00,2025-01-11 12:25:00,2025-01-11 15:31:00,Y,"driver vehicle breakdown, transfer to DD004 in progress",11,37.14,0
ORD-25178,2025/02/23 14:46,02124,02138,ROUTINE,Quest Diagnostics,D004,2025-02-23 15:14:00,2025-02-23 15:59:00,2025-02-23 17:27:00,2025-02-23 19:18:00,N,"wrong address on manifest, corrected enroute",23,25.44,0
ORD-25179,2025-01-14 02:10:00,01850,02188,routine,Quest Diagnostics,D031,2025-01-14 02:44:00,,2025-01-14 04:49:00,2025-01-14 05:57:00,Y,redelivery needed: building locked,28,5.99,0
ORD-25180,2025/02/27 11:14,02127,02108,STAT,South Shore Hospital,D006,2025-02-27 11:59:00,2025-02-27 12:43:00,2025-02-27 13:42:00,2025-02-27 11:51:00,Y,,29,18.52,0
ORD-25181,2025-03-11 14:59:00,02191,02134,ROUTINE,NE Labs,D003,2025-03-11 15:34:00,2025-03-11 16:17:00,2025-03-11 17:45:00,2025-03-11 20:37:00,N,dispatcher note: double-check temp on this one before logging,33,37.48,0
ORD-25182,01/26/2025 06:27,02143,02180,stat,Emerson Hospital,D039,2025-01-26 06:46:00,2025-01-26 07:42:00,,2025-01-26 07:09:00,Y,"driver ran out of dry ice, needs resupply",25,21.91,0
ORD-25183,2025-01-03 15:39:00,02170,02176,STAT,Boston Med Ctr,D038,2025-01-03 16:19:00,2025-01-03 16:35:00,2025-01-03 18:27:00,2025-01-03 16:12:00,Y,,39,33.91,0
ORD-25184,2025-02-04 10:31:00,02113,02105,STAT,Labcorp Inc,D039,2025-02-04 10:59:00,2025-02-04 11:34:00,2025-02-04 11:53:00,2025-02-04 11:08:00,N,"client changed pickup time, driver redirected",22,5.18,0
ORD-25185,2025-02-09 09:53:00,02145,02052,STAT,Mass General Hospital,D029,2025-02-09 10:16:00,2025-02-09 11:12:00,2025-02-09 12:01:00,2025-02-09 10:29:00,Y,,31,29.94,0
ORD-25186,02-18-25 04:32 PM,01843,02144,Routine,Labcorp Inc,D034,2025-02-18 17:11:00,2025-02-18 17:32:00,2025-02-18 17:50:00,2025-02-18 19:46:00,Y,driver reports ice on roads in reading area,8,28.11,0
ORD-25187,2025-02-06 09:29:00,02136,02118,ROUTINE,Mass General Hospital,D039,2025-02-06 10:00:00,2025-02-06 10:40:00,2025-02-06 11:17:00,2025-02-06 13:10:00,Y,driver cannot locate parking at hospital,10,17.45,0
ORD-25188,2025/01/22 17:49,02188,02132,ROUTINE,Lowell General,D027,2025-01-22 18:24:00,2025-01-22 19:23:00,2025-01-22 19:40:00,2025-01-22 22:50:00,Y,"wrong zip code on order, corrected",16,4.78,0
ORD-25189,02-03-25 01:19 PM,02148,02043,RUSH,Labcorp Inc,D030,2025-02-03 13:38:00,2025-02-03 14:17:00,2025-02-03 14:59:00,2025-02-03 14:58:00,Y,recipient not available at delivery location,5,26.69,0
ORD-25190,2025-02-18 12:38:00,02053,02052,STAT,NE Labs,D018,2025-02-18 13:21:00,2025-02-18 13:48:00,2025-02-18 14:44:00,2025-02-18 13:36:00,Y,traffic accident on route 1 delay,14,12.55,0
ORD-25191,2025/01/09 16:51,02103,02047,RUSH,Boston Med Ctr,D032,2025-01-09 17:12:00,2025-01-09 17:48:00,2025-01-09 18:36:00,2025-01-09 18:28:00,Y,delayed at security checkpoint - id verification required,17,28.4,0
ORD-25192,2025-03-30 12:50:00,02199,02048,RUSH,Quest Diagnostics,D036,2025-03-30 13:04:00,2025-03-30 13:20:00,2025-03-30 14:12:00,2025-03-30 14:36:00,Y,dispatcher note: double-check temp on this one before logging,16,34.64,0
ORD-25193,03/26/2025 06:22,02190,02144,Rush,Quest Diag,D038,2025-03-26 06:43:00,2025-03-26 07:00:00,2025-03-26 08:14:00,2025-03-26 07:59:00,Y,"client called to confirm - specimen critical, needs STAT upgrade",9,11.02,0
ORD-25194,2025-01-17 17:24:00,02104,02107,SAME-DAY,Boston Med Ctr,D013,2025-01-17 17:48:00,2025-01-17 18:34:00,2025-01-17 19:41:00,2025-01-17 19:42:00,Y,"elevator down at 15 Elm St, driver using stairs",16,20.83,0
ORD-25195,2025-03-23 22:20:00,01801,02185,RUSH,Brigham & Women's,D011,2025-03-23 22:54:00,2025-03-23 23:52:00,2025-03-24 01:47:00,2025-03-23 23:47:00,Y,redelivery needed: building locked,32,17.34,0
ORD-25196,2025-01-06 12:46:00,01803,02148,Routine,Tufts Med Center,D001,2025-01-06 13:29:00,2025-01-06 13:54:00,2025-01-06 15:42:00,2025-01-06 17:05:00,N,redelivery needed: building locked,37,10.1,0
ORD-25197,02-09-25 08:29 PM,02131,02195,RUSH,Lowell General,D022,2025-02-09 21:03:00,2025-02-09 22:01:00,2025-02-09 23:01:00,2025-02-09 22:27:00,Y,"driver stuck in traffic on 93, running ~20 min late",19,37.49,0
ORD-25198,2025-01-29 15:37:00,01862,02153,Routine,Northeast Laboratory,D041,2025-01-29 15:56:00,2025-01-29 16:40:00,2025-01-29 18:33:00,2025-01-29 18:49:00,Y,"wrong zip code on order, corrected",6,8.38,0
ORD-25199,02/27/2025 10:35,02145,02122,stat,Lowell General,D020,2025-02-27 11:04:00,2025-02-27 11:20:00,2025-02-27 12:59:00,2025-02-27 11:24:00,Y,GPS routing error sent driver to wrong building,11,25.19,0
ORD-25200,2025-02-07 06:06:00,02132,02129,Routine,Tufts Med Center,D023,2025-02-07 06:35:00,,2025-02-07 07:47:00,2025-02-07 09:59:00,Y,"client changed pickup time, driver redirected",26,4.93,0
ORD-25201,2025-01-13 18:53:00,02116,02122,Same-Day,Tufts Med Center,D007,2025-01-13 19:12:00,2025-01-13 19:36:00,2025-01-13 21:13:00,2025-01-13 21:26:00,Y,recipient not available at delivery location,16,33.05,0
ORD-25202,2025-02-17 16:20:00,01860,02114,routine,Northeast Laboratory,UNASSIGNED,2025-02-17 16:31:00,2025-02-17 17:22:00,2025-02-17 19:01:00,2025-02-17 21:12:00,Y,driver cannot locate parking at hospital,10,15.98,0
ORD-25203,01/16/2025 10:29,02101,02053,routine,Children's Hospital,D011,2025-01-16 10:39:00,2025-01-16 11:33:00,2025-01-16 12:04:00,2025-01-16 14:09:00,N,,42,23.56,0
ORD-25204,2025-03-21 10:22:00,02189,02052,SAME-DAY,Cape Cod Hospital,D009,2025-03-21 10:55:00,2025-03-21 11:12:00,2025-03-21 12:29:00,2025-03-21 12:30:00,Y,"pickup not ready, driver waiting 15+ min",5,27.21,0
ORD-25205,2025/03/16 14:14,02141,02150,ROUTINE,South Shore Hospital,D007,2025-03-16 14:44:00,2025-03-16 15:40:00,2025-03-16 17:19:00,2025-03-16 20:07:00,Y,package refused by receiving staff - no signature authority,40,25.03,0
ORD-25206,2025-01-03 13:10:00,02113,02191,SAME-DAY,NE Labs,D021,2025-01-03 13:28:00,,2025-01-03 14:52:00,2025-01-03 16:32:00,Y,,20,19.38,0
ORD-25207,2025-03-16 10:54:00,02056,02118,same-day,Cape Cod Hospital,D007,2025-03-16 11:22:00,2025-03-16 11:34:00,,2025-03-16 13:05:00,Y,"client called to confirm - specimen critical, needs STAT upgrade",45,21.53,0
ORD-25208,2025/01/28 13:29,02067,02107,routine,Childrens Hospital,D040,2025-01-28 14:10:00,2025-01-28 15:05:00,2025-01-28 16:20:00,2025-01-28 16:58:00,N,"driver called in sick mid-route, reassigning trips",301,32.3,0
ORD-25209,02-08-25 12:23 PM,01832,02125,ROUTINE,South Shore Hospital,D027,2025-02-08 12:32:00,2025-02-08 13:21:00,2025-02-08 14:08:00,2025-02-08 17:03:00,Y,,17,8.11,0
ORD-25210,2025/02/24 04:40,02130,02118,Routine,Childrens Hospital,D038,2025-02-24 05:15:00,,2025-02-24 06:28:00,2025-02-24 10:01:00,Y,,42,21.53,0
ORD-25211,01-24-25 02:11 PM,01863,02115,Rush,St. Elizabeth's Medical,D021,2025-01-24 14:46:00,2025-01-24 15:22:00,2025-01-24 16:26:00,2025-01-24 15:59:00,Y,redelivery needed: building locked,26,19.67,0
ORD-25212,01-19-25 07:38 AM,02153,02193,RUSH,South Shore Hospital,D021,2025-01-19 08:16:00,2025-01-19 08:39:00,2025-01-19 10:14:00,2025-01-19 08:56:00,Y,,13,26.28,0
ORD-25213,2025-01-24 11:44:00,02148,02116,Routine,BioReference Labs,D037,2025-01-24 12:29:00,2025-01-24 13:05:00,2025-01-24 14:50:00,2025-01-24 17:00:00,Y,,32,22.01,0
ORD-25214,01-05-25 10:03 AM,02021,02139,Routine,Brigham & Women's,D017,2025-01-05 10:15:00,2025-01-05 11:09:00,2025-01-05 11:31:00,2025-01-05 15:21:00,N,,33,33.58,0
ORD-25215,2025-01-30 15:35:00,02119,02054,RUSH,Lowell General,D025,2025-01-30 16:02:00,2025-01-30 17:02:00,2025-01-30 18:10:00,2025-01-30 17:10:00,N,pickup completed but paperwork missing from package,21,33.61,0
ORD-25216,2025-02-27 16:58:00,02148,02043,RUSH,Providence Health,D039,2025-02-27 17:13:00,2025-02-27 18:09:00,2025-02-27 20:03:00,2025-02-27 18:09:00,Y,"wrong address on manifest, corrected enroute",16,29.13,0
ORD-25217,01/17/2025 10:27,02045,02119,STAT,MGH,UNASSIGNED,2025-01-17 10:59:00,,2025-01-17 13:03:00,2025-01-17 11:16:00,N,,45,26.67,0
ORD-25218,03-16-25 12:04 PM,02056,02195,stat,Brigham & Women's,D033,2025-03-16 12:17:00,2025-03-16 13:01:00,2025-03-16 14:09:00,2025-03-16 12:41:00,Y,"driver called in sick mid-route, reassigning trips",26,14.33,0
ORD-25219,2025/03/22 12:35,02139,02102,STAT,LabCorp,D040,2025-03-22 13:17:00,2025-03-22 13:29:00,2025-03-22 14:15:00,2025-03-22 13:34:00,Y,recipient not available at delivery location,29,28.75,0
ORD-25220,01-05-25 06:52 PM,02119,02193,rush,Northeast Laboratory,D013,2025-01-05 19:15:00,2025-01-05 19:30:00,2025-01-05 20:50:00,2025-01-05 20:41:00,Y,"driver stuck in traffic on 93, running ~20 min late",45,26.96,0
ORD-25221,2025/01/29 17:27,02025,02196,routine,Cape Cod Hospital,D005,2025-01-29 17:39:00,2025-01-29 18:18:00,,2025-01-29 20:45:00,N,,21,23.76,0
ORD-25222,2025-02-04 10:28:00,02107,02145,STAT,Lowell General,D001,2025-02-04 11:12:00,,2025-02-04 13:48:00,2025-02-04 10:59:00,Y,"wrong address on manifest, corrected enroute",27,8.06,0
ORD-25223,03/30/2025 09:05,02197,02184,RUSH,Lowell General,UNASSIGNED,2025-03-30 09:18:00,2025-03-30 09:42:00,2025-03-30 11:05:00,2025-03-30 10:56:00,Y,lab closed early today per client,45,27.19,0
ORD-25224,2025-03-25 09:00:00,02126,02121,STAT,Northeast Labs,D026,2025-03-25 09:37:00,2025-03-25 09:52:00,2025-03-25 11:17:00,2025-03-25 09:58:00,Y,traffic accident on route 1 delay,31,33.02,0
